"","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"1",1.76126174397329,1.19181613842482,1.27587934662792,0.650165347229181,2.83695761098306,2.18679226375388,2.4169828125,1.1175296875,3.43055625,2.3130265625,3.55618497092374,22.5277448264996,0.950762960848637,0.85309439972774,0.811090557368536,0.588900467285676,1.81535399722394,0.0398406374501992,3.33333333333333,0.659604279891304,0.01953125,1.34765625,1.328125,7.75,0.91796875,0.6640625,-0.0126953125,0.62734375
"2",1.49117771640118,1.17470848555398,1.00753406358536,0.562543414373497,2.61822067860005,2.05567726422656,2.28756,0.98781,3.561315,2.573505,4.14109319631964,27.3223401099089,0.939372995465675,0.851747170817905,0.800108291230629,0.515297218496828,2.0876340636851,0.0398406374501992,3.33333333333333,0.60302734375,0.33203125,0.99609375,0.6640625,7.32352941176471,0.56640625,0.5078125,-0.0029296875,0.567578125
"3",1.79906882170623,1.256146738031,1.32046169989507,0.61112277019937,3.07051416579223,2.45939139559286,2.30500326086957,1.01005760869565,3.31506086956522,2.30500326086957,2.58526442468918,12.9797382978084,0.955405629531611,0.852191667635229,0.814188716698629,0.584895468512867,2.26657758543164,0.0478468899521531,3.33333333333333,0.685177364864865,0.17578125,3.18359375,3.0078125,5.40909090909091,0.46875,0.56640625,0.0048828125,0.5875
"4",1.98254068589658,1.2673850502708,2.33678113363674,0.647496896979727,3.13425734381465,2.48676044683492,2.36526612903226,1.06566935483871,3.4049435483871,2.33927419354839,2.13963048941729,10.6494594319348,0.961797320773382,0.852388756253146,0.819825222021631,0.659902889176424,2.34065329662485,0.078125,3.33333333333333,1.17043887867647,0.01953125,3.96484375,3.9453125,10.029702970297,0.5859375,0.6640625,0.00390625,0.567578125
